gene	Centro_apex_R1	Centro_apex_R2	Centro_apex_R3	NT_apex_R1	NT_apex_R2	NT_apex_R3	No_apex_R1	No_apex_R2	No_apex_R3
RNU1-65P	0	0	0	4.13097	0	0	0	0	0
RNU1-67P	251.439	112.159	86.3497	108.11	89.4532	44.2655	77.3113	0	33.4987
RNU1-70P	0	0	0	0	0	0	0	0	2.57682
RNU1-72P	13.1471	9.81412	0	3.99597	0	7.29969	9.20774	0	2.76208
RNU1-74P	13.2336	6.58579	0	14.3014	6.59933	16.3283	8.2385	0	7.41401
RNU1-75P	1268.89	680.94	862.541	1322.29	901.039	601.715	950.11	1202.78	547.085
RNU1-77P	34.146	11.5861	12.488	15.0959	34.8298	0	17.3924	0	5.21727
RNU1-78P	3.04774	0	0	0	0	0	0	0	0
RNU1-7P	9.19898	2.28896	24.6713	18.6397	0	17.0252	17.1803	0	0
RNU1-80P	6.24693	6.99485	0	11.3922	7.00923	0	0	0	0
RNU1-82P	128.005	40.9517	110.348	151.919	34.1965	71.0724	76.8428	0	71.7137
RNU1-83P	22.9975	16.0228	0	22.3677	0	13.6202	34.3606	0	12.8841
RNU1-84P	0	2.28896	0	3.72794	20.643	0	0	0	2.57682
RNU1-88P	115.898	67.4529	79.0254	124.187	44.0815	69.8033	44.0245	0	42.9202
RNU1-89P	12.2653	18.3117	0	26.0956	6.88101	6.81008	0	0	0
RNU1-8P	9.14323	6.82528	0	11.1161	0	6.7688	8.53809	0	17.9284
RNU1-91P	0	0	12.4114	3.75082	0	6.85185	0	0	2.59263
RNU1-94P	34.8817	6.50966	11.6939	42.4081	39.1382	22.5953	48.8596	0	7.3283
RNU1-96P	0	2.31722	0	0	0	0	0	0	0
RNU1-98P	0	0	0	0	0	3.49016	8.8049	0	0
RNU105B	3.62652	3.60952	0	0	5.42541	0	0	0	0
RNU105C	1.20306	3.59225	0	8.77583	5.39945	2.6719	6.74059	0	0
RNU11	752.44	804.007	362.337	625.071	757.938	283.38	662.339	0	236.529
RNU12-2P	0	0	0	0	0	7.15931	0	0	2.70897
RNU2-11P	1.34459	0	0	3.26943	0	0	0	0	2.25989
RNU2-13P	11.1256	9.96611	0	0	39.9464	14.8255	24.9342	0	7.47962
RNU2-14P	22.3794	5.89618	10.5919	9.60287	11.8166	5.84739	0	0	2.21256
RNU2-15P	55.8753	72.2974	44.9567	99.6328	66.8732	8.27298	52.1772	0	37.5643
RNU2-16P	1.84882	2.76022	0	0	0	4.10607	0	0	0
RNU2-17P	72.785	77.0538	74.5334	70.7917	17.8182	70.538	59.3172	0	80.0713
RNU2-18P	13.9688	11.5861	0	11.3219	6.96596	0	0	0	5.21727
RNU2-20P	109.264	76.6503	63.5513	102.431	35.4498	73.0924	29.5033	0	37.6135
RNU2-22P	18.9765	14.1657	0	5.76776	10.6461	10.5363	13.2904	0	7.97356
RNU2-23P	107.023	59.6774	0	59.5706	40.5098	0	21.6736	0	6.50152
RNU2-24P	0	2.62511	0	0	0	0	0	0	0
RNU2-25P	10.5315	23.5847	42.3676	9.60287	5.9083	0	29.5033	0	11.0628
RNU2-26P	9.21504	11.7924	10.5919	9.60287	5.9083	2.9237	7.37583	0	2.21256
RNU2-27P	77.9107	71.377	71.2342	90.4158	23.8413	47.1909	49.6051	0	20.8323
RNU2-28P	1.33036	0	0	0	0	0	0	0	0
RNU2-29P	135.697	77.4615	85.6318	84.1056	71.6499	47.2742	59.6311	0	55.8993
RNU2-30P	8.91627	21.2987	14.3479	17.3442	8.00345	19.8023	9.99138	1100.42	11.9886
RNU2-32P	39.493	49.1348	0	48.0144	29.5415	29.237	59.0067	0	13.2754
RNU2-33P	53.6927	87.9821	21.0734	57.3172	52.8978	49.444	51.3619	0	30.8145
RNU2-35P	0	2.64359	0	0	0	0	9.92101	0	0
RNU2-36P	43.4423	29.4809	10.5919	32.0096	29.5415	20.4659	44.255	0	26.5507
RNU2-37P	48.299	44.5378	11.4297	3.45414	6.37563	107.268	15.9185	0	66.8518
RNU2-38P	0	4.75177	0	0	0	0	0	0	0
RNU2-39P	13.9688	9.47955	0	15.439	28.4971	31.0237	7.11507	0	10.6717
RNU2-3P	22.3794	17.6885	10.5919	16.0048	29.5415	0	14.7517	0	4.42512
RNU2-40P	2.5657	5.74577	0	0	0	0	0	0	0
RNU2-41P	2.82516	0	0	0	0	0	0	0	0
RNU2-43P	1.32336	3.95148	0	3.21781	0	2.93909	7.41465	0	0
RNU2-44P	2.59215	9.675	0	12.6058	0	0	0	0	6.53503
RNU2-46P	0	0	0	0	19.9732	4.94182	0	0	0
RNU2-48P	92.1504	70.7542	21.1838	51.2153	35.4498	5.84739	73.7583	0	44.2512
RNU2-49P	21.8643	20.4016	21.9897	9.9682	0	3.03492	7.65644	0	13.7804
RNU2-50P	7.03326	2.62511	0	8.55081	7.89151	3.90508	0	0	0
RNU2-51P	45.9482	40.0162	0	46.552	5.72836	14.1733	21.4536	0	10.7259
RNU2-52P	13.2336	5.92721	0	9.65342	29.697	2.93909	7.41465	0	17.7936
RNU2-54P	0	0	0	3.21781	0	2.93909	7.41465	0	0
RNU2-55P	0	0	0	0	6.48555	0	0	0	0
RNU2-56P	31.7607	9.87869	0	25.7424	11.8788	5.87817	14.8293	0	6.67261
RNU2-57P	0	0	0	3.20096	0	0	0	0	0
RNU2-58P	2.74797	0	0	3.34089	6.16659	0	15.3965	0	2.30928
RNU2-59P	226.427	200.47	52.9594	204.861	100.441	46.7792	95.8858	0	101.778
RNU2-5P	12.5719	12.513	0	6.79314	0	3.10237	0	0	0
RNU2-60P	0	2.93274	0	0	0	0	11.0061	0	3.30155
RNU2-61P	55.2902	41.2733	52.9594	70.4211	23.6332	40.9318	66.3825	0	44.2512
RNU2-62P	1.31643	1.96539	0	0	11.8166	0	0	0	0
RNU2-63P	32.4019	32.895	10.4281	18.9088	23.2678	20.1494	21.7853	0	15.2484
RNU2-64P	92.1504	70.7542	52.9594	153.646	59.083	81.8635	132.765	0	64.1642
RNU2-68P	22.3794	29.4809	0	32.0096	23.6332	0	29.5033	0	13.2754
RNU2-69P	0	3.7539	0	6.11383	0	0	0	0	0
RNU2-6P	38.3775	17.7816	0	9.65342	35.6364	0	0	0	11.121
RNU2-70P	154.516	125.829	45.2078	133.206	69.3483	71.7531	118.055	0	92.0746
RNU2-71P	17.2947	7.94477	10.704	9.70449	17.9125	2.95464	0	0	4.47194
RNU2-72P	0	0	0	0	6.92323	0	0	0	0
RNU2-7P	500.053	493.49	170.482	683.512	285.291	166.273	102.889	0	99.7143
RNU2-8P	31.7607	23.7089	21.2953	51.4849	35.6364	5.87817	22.244	0	20.0178
RNU2-9P	0	0	0	0	0	0	0	0	2.91447
RNU4-1	4987.76	6831.57	4835.23	6126.84	5418.33	3675.32	6294.57	6602.51	3614.57
RNU4-10P	14.3679	10.7254	0	13.1011	8.06061	7.97752	40.251	0	15.0928
RNU4-13P	1.78325	2.66234	0	4.33605	0	0	0	0	0
RNU4-14P	0	0	0	0	0	0	0	0	3.46392
RNU4-16P	0	0	0	4.33605	0	3.96047	9.99138	0	0
RNU4-2	8582.81	11655.7	8450.9	11117.6	9900.26	6665.47	11310.2	17606.7	6297.02
RNU4-20P	1.66516	0	0	0	0	0	0	0	0
RNU4-21P	0	0	0	4.85225	0	0	0	0	0
RNU4-23P	5.38798	0	0	0	0	0	10.0627	0	0
RNU4-24P	0	0	0	0	0	4.01745	0	0	0
RNU4-31P	0	2.66234	0	0	0	0	0	0	0
RNU4-35P	0	2.66234	0	0	0	0	0	0	0
RNU4-36P	228.74	7.82063	14.049	21.2286	23.5101	15.5118	29.3497	0	8.80414
RNU4-38P	0	0	0	4.7394	0	0	0	0	0
RNU4-41P	0	0	0	4.27541	0	0	0	0	0
RNU4-44P	1.78325	2.66234	0	0	0	0	0	0	0
RNU4-45P	1.78325	0	0	0	0	3.96047	9.99138	0	0
RNU4-49P	1.79599	2.68136	0	0	0	0	0	0	0
RNU4-4P	0	2.88762	0	0	0	0	0	0	0
RNU4-50P	1.78325	0	0	0	0	0	0	0	0
RNU4-51P	1.79599	0	0	0	0	0	0	0	0
RNU4-53P	0	2.68136	0	0	0	0	0	0	0
RNU4-58P	3.56651	2.66234	0	4.33605	0	3.96047	0	0	2.99715
RNU4-59P	0	0	0	0	0	0	0	0	3.64309
RNU4-5P	3.72502	0	0	4.52876	0	0	0	0	0
RNU4-62P	5.80244	2.88762	0	0	0	0	0	0	3.25076
RNU4-63P	0	0	0	5.18121	0	9.46485	0	0	0
RNU4-65P	5.38798	2.68136	0	4.36702	0	7.97752	0	0	0
RNU4-66P	7.28808	5.44044	0	4.43031	0	0	0	0	3.06231
RNU4-67P	10.6995	5.32468	0	4.33605	8.00345	0	0	0	0
RNU4-68P	1.78325	0	0	0	0	0	0	0	0
RNU4-70P	12.6624	16.2039	0	30.7891	0	0	0	0	3.04028
RNU4-73P	1.78325	7.98702	0	0	0	0	0	0	0
RNU4-75P	1.72218	2.57117	0	0	0	3.82484	0	0	0
RNU4-76P	0	0	0	0	8.00345	0	0	0	0
RNU4-78P	29.9332	17.8757	32.1119	29.1135	8.95624	26.5917	11.1808	0	23.4777
RNU4-79P	0	2.66234	0	4.33605	0	0	0	0	0
RNU4-7P	0	2.66234	0	0	0	0	9.99138	0	0
RNU4-80P	0	2.66234	0	0	0	0	0	0	0
RNU4-89P	0	0	0	0	0	0	0	0	3.17743
RNU4-8P	1.78325	5.32468	0	0	0	0	0	0	2.99715
RNU4-92P	1.84882	2.76022	0	0	0	0	0	0	0
RNU4-9P	3.61783	0	0	4.39844	8.1186	0	0	0	3.04028
RNU4ATAC	776.095	783.294	493.816	885.783	719.743	461.691	587.918	0	422.599
RNU4ATAC10P	0	0	0	0	0	0	0	0	3.46392
RNU4ATAC11P	3.99109	0	0	0	0	0	0	0	3.35396
RNU4ATAC13P	0	0	0	0	0	0	0	0	3.35396
RNU4ATAC14P	0	0	0	0	0	0	0	0	9.4966
RNU4ATAC16P	1.99555	2.97929	0	4.85225	0	0	0	0	0
RNU4ATAC18P	3.99109	2.97929	0	0	0	0	0	0	3.35396
RNU4ATAC5P	3.99109	0	0	0	0	4.43195	0	0	0
RNU4ATAC9P	7.98219	8.93786	0	0	0	0	0	0	0
RNU5A-1	8579.27	11310.2	12312.7	12654.6	9387.84	6080.11	14002.8	17388.5	5563
RNU5A-2P	4.33515	3.23612	0	5.27054	0	4.81402	0	0	0
RNU5A-3P	4.41121	26.3432	0	5.36301	0	4.89848	0	0	0
RNU5A-5P	0	0	17.4401	0	0	0	0	0	0
RNU5A-6P	10.8379	0	0	5.27054	0	0	0	0	0
RNU5A-8P	3147.4	3190.82	1472.92	4102.7	2821.22	1582.21	2768.14	4083.13	1616.25
RNU5B-1	8540.25	11679.2	7882.92	13682.3	9485.12	5849.03	10687.3	13375.8	5960.1
RNU5B-4P	0	0	0	5.50795	0	0	0	0	3.8072
RNU5B-6P	0	0	0	8.99093	0	0	20.7174	0	0
RNU5D-1	1387.25	1741.03	959.205	1670.76	1614.9	702.847	1287.34	2675.16	663.043
RNU5D-2P	170.978	127.633	121.383	97.8213	45.1394	55.8426	56.3514	0	33.8079
RNU5E-4P	362.491	572.47	134.87	708.185	394.97	265.252	434.375	0	221.864
RNU5E-9P	4.83536	0	0	0	0	0	0	0	0
RNU5F-1	3629.75	5101.46	3198.84	5957.06	4041.33	2749.18	3997.58	1326.15	2282.76
RNU5F-2P	0	4.57793	0	0	0	6.81008	0	0	0
RNU5F-4P	24.2617	6.58579	0	5.36301	9.899	0	12.3578	0	11.121
RNU5F-6P	0	0	0	0	0	0	0	0	3.64309
RNU6-1	0	3.50832	0	0	0	5.21894	0	0	3.94952
RNU6-1003P	11.9733	17.8757	0	17.4681	10.7475	26.5917	13.417	0	4.02475
RNU6-1005P	11.7495	31.5749	0	11.4277	21.0932	5.21894	13.1662	0	3.94952
RNU6-1009P	2.3499	0	0	0	0	0	0	0	0
RNU6-1010P	0	0	0	0	0	10.4379	26.3324	0	0
RNU6-1016P	2.67488	0	0	0	0	5.9407	0	0	0
RNU6-1019P	2.3499	0	0	0	0	0	0	0	0
RNU6-101P	0	0	0	0	0	5.36948	0	0	0
RNU6-1026P	2.32814	0	0	0	0	0	0	0	0
RNU6-1032P	0	0	0	0	0	0	0	0	3.94952
RNU6-1035P	39.9482	56.1331	18.907	28.5693	21.0932	15.6568	65.831	0	19.7476
RNU6-1038P	2.41768	7.21904	0	0	10.8508	10.739	13.546	0	0
RNU6-1045P	2.3499	0	0	0	0	0	0	0	3.94952
RNU6-1047P	2.3499	0	0	0	0	0	0	0	0
RNU6-1050P	4.69979	0	0	0	0	5.21894	0	0	7.89904
RNU6-1056P	0	0	0	5.71386	0	0	0	0	0
RNU6-1057P	0	0	0	0	0	0	0	0	12.4294
RNU6-105P	43.5183	61.3619	58.3572	64.6655	97.6574	85.9117	40.638	0	12.1903
RNU6-1060P	0	0	0	0	0	0	13.1662	0	0
RNU6-1062P	2.3499	0	0	0	0	5.21894	0	0	3.94952
RNU6-1064P	0	0	0	0	0	0	0	0	8.1269
RNU6-1067P	7.04969	10.525	18.907	11.4277	31.6398	10.4379	0	0	7.89904
RNU6-1077P	0	14.7212	0	0	0	0	0	0	0
RNU6-1079P	2.28581	0	0	0	0	0	0	0	0
RNU6-107P	0	0	0	0	0	0	0	0	4.14312
RNU6-1081P	0	3.50832	0	0	0	0	0	0	0
RNU6-1083P	0	3.50832	0	5.71386	10.5466	5.21894	0	0	0
RNU6-1084P	2.3499	0	0	0	0	0	0	0	0
RNU6-1086P	12.5719	0	20.2305	24.4553	11.2849	11.1685	0	0	8.45197
RNU6-1089P	2.41768	0	0	0	0	0	0	0	0
RNU6-1099P	56.3975	35.0832	56.721	51.4247	21.0932	31.3136	52.6648	0	27.6466
RNU6-10P	7.04969	10.525	0	0	0	0	0	0	7.89904
RNU6-1104P	2.41768	0	0	0	10.8508	0	0	0	0
RNU6-1111P	0	3.50832	0	0	0	5.21894	0	0	0
RNU6-1112P	2.53979	0	0	0	0	0	0	0	0
RNU6-1121P	2.30678	0	0	0	0	0	0	0	0
RNU6-1122P	0	0	0	5.71386	0	0	13.1662	0	0
RNU6-1123P	0	3.54142	0	0	0	0	0	0	0
RNU6-1127P	2.3499	0	0	0	0	0	0	0	0
RNU6-1128P	2.30678	0	0	0	0	0	0	0	0
RNU6-1133P	0	3.7539	0	0	11.2849	0	0	0	0
RNU6-1136P	7.25305	7.21904	19.4524	0	0	0	0	0	8.1269
RNU6-1137P	2.53979	0	0	0	0	0	0	0	0
RNU6-1138P	2.37207	0	0	0	10.6461	0	0	0	0
RNU6-1140P	9.48826	7.08283	0	17.3033	10.6461	0	0	0	3.98678
RNU6-1141P	30.5487	14.0333	0	22.8554	21.0932	5.21894	26.3324	0	7.89904
RNU6-1143P	0	3.60952	0	0	0	0	0	0	0
RNU6-1145P	0	3.50832	0	0	0	0	0	0	0
RNU6-1147P	14.0994	0	0	17.1416	0	0	0	0	3.94952
RNU6-1153P	2.39466	0	0	0	0	0	0	0	0
RNU6-1154P	2.41768	0	0	0	0	0	0	0	0
RNU6-1157P	4.74413	3.54142	0	0	0	0	0	0	0
RNU6-115P	4.69979	0	0	5.71386	0	0	0	0	0
RNU6-1163P	0	0	0	5.71386	0	0	0	0	0
RNU6-1167P	2.67488	3.99351	0	0	0	0	0	0	0
RNU6-1169P	2.44115	0	0	0	0	0	0	0	0
RNU6-1176P	0	0	0	0	0	0	13.1662	0	0
RNU6-1180P	70.4969	31.5749	75.6281	34.2832	10.5466	31.3136	26.3324	0	11.8486
RNU6-1181P	0	0	0	0	0	5.26817	0	0	0
RNU6-1187P	0	3.41264	0	0	0	0	0	0	3.84181
RNU6-1189P	0	3.50832	0	0	0	0	0	0	0
RNU6-118P	0	0	0	0	0	0	0	0	4.14312
RNU6-1195P	4.83536	7.21904	0	17.636	10.8508	0	13.546	0	8.1269
RNU6-1196P	5.34976	0	0	0	0	0	0	0	0
RNU6-1201P	7.04969	3.50832	0	0	0	0	0	0	0
RNU6-1204P	4.69979	3.50832	0	0	10.5466	0	0	0	0
RNU6-1205P	2.37207	0	0	0	0	0	0	0	0
RNU6-1209P	0	0	0	0	0	0	0	0	3.94952
RNU6-1225P	7.73658	0	0	0	0	17.1823	0	0	0
RNU6-1226P	9.39959	24.5582	0	11.4277	10.5466	10.4379	13.1662	0	7.89904
RNU6-122P	0	7.01664	0	0	0	0	0	0	0
RNU6-1230P	2.32814	3.47583	0	0	20.8979	5.17061	0	0	0
RNU6-1231P	0	3.64456	0	0	0	0	0	0	0
RNU6-1233P	2.46509	0	0	0	0	0	0	0	0
RNU6-1237P	0	3.50832	0	0	0	0	0	0	0
RNU6-1238P	4.93017	11.0409	0	5.99395	0	5.47477	0	0	0
RNU6-123P	2.46509	0	0	0	0	0	0	0	0
RNU6-1242P	0	0	0	0	0	0	0	0	4.1029
RNU6-1247P	43.617	49.7967	61.9301	12.4772	23.0303	34.1894	28.7507	0	17.2489
RNU6-1249P	2.26522	6.76379	0	5.50795	0	5.03087	0	0	0
RNU6-1251P	37.5983	28.0666	18.907	22.8554	21.0932	15.6568	26.3324	0	7.89904
RNU6-1255P	2.24499	0	0	0	0	0	0	0	0
RNU6-125P	2.3499	0	0	0	0	0	0	0	0
RNU6-1262P	0	0	0	0	0	5.81694	0	0	0
RNU6-1265P	4.88231	7.28913	19.6413	5.93576	10.9562	0	0	0	0
RNU6-1266P	11.9733	7.15029	19.2671	29.1135	10.7475	0	13.417	0	8.0495
RNU6-1267P	2.3499	0	0	0	0	0	0	0	0
RNU6-1270P	2.32814	0	0	0	0	0	0	0	0
RNU6-1275P	0	3.50832	0	0	0	0	0	0	0
RNU6-1279P	4.88231	0	0	5.93576	21.9124	10.8432	27.355	0	8.2058
RNU6-1283P	2.39466	7.15029	0	0	0	5.31834	0	0	4.02475
RNU6-1284P	5.02878	0	0	0	0	0	0	0	0
RNU6-1285P	2.39466	3.57514	0	0	0	0	0	0	0
RNU6-128P	0	0	18.907	5.71386	10.5466	0	13.1662	0	3.94952
RNU6-1298P	12.4475	0	0	12.1066	11.1731	0	41.8451	0	0
RNU6-1299P	2.51439	0	0	0	0	0	0	0	0
RNU6-12P	0	0	0	0	0	5.21894	0	0	0
RNU6-1305P	4.83536	0	0	11.7574	0	10.739	13.546	0	0
RNU6-1309P	9.31255	17.3792	18.732	11.3219	31.3468	5.17061	39.1329	0	0
RNU6-1312P	2.32814	3.47583	0	0	10.4489	10.3412	0	0	3.91295
RNU6-1315P	5.07957	0	0	0	0	0	14.2301	0	0
RNU6-1316P	0	3.47583	0	0	0	0	0	0	0
RNU6-1321P	0	3.50832	0	0	0	0	0	0	0
RNU6-1322P	2.3499	0	0	0	0	0	0	0	0
RNU6-1323P	11.7495	7.01664	0	0	10.5466	0	13.1662	0	0
RNU6-1327P	9.57863	17.8757	0	5.82269	10.7475	5.31834	0	0	0
RNU6-1329P	16.4493	10.525	0	11.4277	0	0	13.1662	0	11.8486
RNU6-132P	2.3499	7.01664	0	0	0	0	0	0	0
RNU6-1331P	4.74413	0	0	0	0	0	0	0	0
RNU6-1336P	0	0	0	0	0	0	0	0	34.8935
RNU6-1339P	0	4.12517	0	0	0	0	0	0	4.64394
RNU6-1340P	2.3499	0	0	0	0	0	0	0	0
RNU6-13P	2.3499	3.50832	0	0	10.5466	0	0	0	0
RNU6-140P	32.5939	17.3792	18.732	22.6438	31.3468	5.17061	13.0443	0	3.91295
RNU6-141P	0	3.57514	0	0	0	0	0	0	0
RNU6-143P	0	0	0	0	0	6.00458	0	0	0
RNU6-144P	0	0	0	5.71386	0	5.21894	0	0	0
RNU6-145P	71.162	74.3698	0	28.8388	53.2305	5.26817	53.1617	0	19.9339
RNU6-14P	49.8134	63.7455	0	28.8388	85.1688	21.0727	66.4521	0	19.9339
RNU6-154P	2.37207	3.54142	0	5.76776	31.9383	0	0	0	0
RNU6-15P	21.1491	28.0666	18.907	0	0	5.21894	13.1662	0	3.94952
RNU6-164P	2.44115	0	0	0	0	0	0	0	0
RNU6-166P	11.7495	3.50832	0	0	0	0	0	0	3.94952
RNU6-16P	124.545	199.974	18.907	62.8525	116.013	36.5326	171.161	0	51.3438
RNU6-171P	9.39959	3.50832	37.814	0	0	0	0	0	0
RNU6-172P	2.70364	0	0	0	0	0	0	0	0
RNU6-179P	4.69979	0	0	0	0	0	0	0	0
RNU6-17P	0	0	0	0	10.5466	0	0	0	0
RNU6-180P	16.4878	6.15394	0	10.0227	0	0	0	0	0
RNU6-182P	0	0	0	0	0	0	13.417	0	0
RNU6-183P	4.57162	0	0	5.55803	0	0	0	0	0
RNU6-192P	15.0863	26.2773	0	12.2277	33.8546	5.58426	42.2635	0	12.678
RNU6-196P	2.3499	0	0	0	0	0	0	0	0
RNU6-198P	2.41768	0	0	0	0	0	0	0	0
RNU6-199P	30.5487	21.0499	56.721	34.2832	42.1864	36.5326	26.3324	0	27.6466
RNU6-19P	4.69979	10.525	18.907	0	0	0	0	0	0
RNU6-2	0	7.01664	0	11.4277	10.5466	5.21894	0	0	0
RNU6-202P	0	0	0	0	0	0	14.6748	0	0
RNU6-204P	2.3499	0	0	0	0	0	0	0	0
RNU6-207P	0	7.01664	0	11.4277	0	0	0	0	0
RNU6-20P	0	3.50832	0	0	0	0	0	0	0
RNU6-211P	39.9482	17.5416	0	28.5693	10.5466	0	13.1662	0	0
RNU6-212P	0	10.8286	0	0	0	0	0	0	0
RNU6-213P	2.41768	0	0	5.87868	0	0	13.546	0	0
RNU6-21P	2.3499	0	0	0	0	0	0	0	0
RNU6-222P	25.8489	21.0499	18.907	17.1416	0	10.4379	13.1662	0	11.8486
RNU6-225P	12.2058	14.5783	0	11.8715	0	5.42161	13.6775	0	0
RNU6-228P	2.37207	0	0	0	0	0	0	0	0
RNU6-22P	2.3499	0	0	5.71386	0	0	0	0	0
RNU6-230P	2.41768	0	0	0	0	0	0	0	0
RNU6-233P	0	0	0	0	0	0	0	0	5.99431
RNU6-234P	0	3.60952	0	0	0	0	0	0	0
RNU6-235P	16.4493	3.50832	0	5.71386	0	0	13.1662	0	0
RNU6-237P	0	0	0	8.61103	0	0	0	0	0
RNU6-23P	16.4493	31.5749	18.907	5.71386	10.5466	15.6568	13.1662	0	3.94952
RNU6-240P	2.59215	0	20.8562	0	0	0	0	0	0
RNU6-245P	0	3.50832	0	0	0	0	0	0	0
RNU6-246P	2.3499	0	0	0	0	0	0	0	0
RNU6-247P	0	3.50832	0	0	0	0	0	0	0
RNU6-24P	4.69979	0	0	0	0	0	0	0	0
RNU6-253P	4.78931	7.15029	0	0	0	5.31834	13.417	0	0
RNU6-256P	0	7.74	0	0	0	0	0	0	0
RNU6-25P	4.69979	0	0	0	0	0	0	0	0
RNU6-263P	4.69979	7.01664	0	0	0	0	0	0	0
RNU6-268P	0	3.50832	0	0	0	0	0	0	0
RNU6-26P	0	0	18.907	5.71386	0	0	0	0	0
RNU6-271P	43.1038	96.5289	19.2671	40.7589	53.7374	5.31834	107.336	1477.71	44.2722
RNU6-273P	7.85747	7.82063	0	0	0	11.6339	0	0	4.40207
RNU6-274P	4.69979	0	0	5.71386	0	0	13.1662	0	3.94952
RNU6-279P	2.48949	0	0	0	0	0	0	0	0
RNU6-27P	101.046	87.708	56.721	108.563	126.559	46.9704	92.1634	0	27.6466
RNU6-280P	0	0	0	5.87868	0	0	0	0	0
RNU6-282P	0	0	0	0	0	5.42161	0	0	0
RNU6-28P	11.7495	3.50832	0	5.71386	0	0	0	0	0
RNU6-297P	0	0	0	0	0	0	0	0	3.94952
RNU6-298P	2.61916	7.82063	0	6.36857	0	0	0	0	8.80414
RNU6-299P	5.02878	0	0	0	0	0	0	0	0
RNU6-29P	17.4265	18.5837	0	24.2132	0	0	27.8967	0	0
RNU6-301P	2.3499	0	0	0	0	0	0	0	0
RNU6-302P	2.3499	0	0	0	0	0	0	0	3.94952
RNU6-306P	4.69979	3.50832	0	5.71386	10.5466	10.4379	0	0	3.94952
RNU6-30P	7.04969	7.01664	0	5.71386	0	0	13.1662	0	0
RNU6-312P	0	0	0	0	0	5.21894	0	0	0
RNU6-313P	0	0	0	5.45878	0	0	0	0	0
RNU6-318P	0	0	0	5.93576	0	0	0	0	4.1029
RNU6-31P	370.174	243.308	280.979	203.794	323.917	191.313	286.975	0	86.0849
RNU6-323P	9.39959	0	0	0	0	0	0	0	3.94952
RNU6-338P	2.39466	3.57514	0	5.82269	0	0	0	0	0
RNU6-339P	0	0	0	5.71386	0	0	0	0	0
RNU6-33P	7.04969	56.1331	0	28.5693	10.5466	10.4379	13.1662	0	19.7476
RNU6-341P	0	0	0	6.36857	0	0	0	0	4.40207
RNU6-342P	2.41768	0	0	0	0	0	0	0	0
RNU6-343P	0	3.60952	0	0	0	0	0	0	0
RNU6-346P	2.26522	0	0	0	0	0	0	0	0
RNU6-34P	14.0994	21.0499	0	17.1416	21.0932	20.8757	0	0	0
RNU6-353P	0	3.47583	0	0	0	0	0	0	0
RNU6-358P	0	0	0	8.15177	0	0	0	0	0
RNU6-35P	0	7.01664	18.907	5.71386	0	0	13.1662	0	0
RNU6-363P	0	3.57514	0	0	0	0	0	0	0
RNU6-364P	2.3499	0	0	0	0	0	0	0	0
RNU6-367P	0	3.7539	0	0	0	0	0	0	0
RNU6-36P	25.8489	17.5416	0	28.5693	21.0932	15.6568	13.1662	0	7.89904
RNU6-377P	0	0	0	0	0	10.9495	0	0	8.28625
RNU6-378P	21.1491	24.5582	0	17.1416	0	0	0	0	3.94952
RNU6-379P	0	3.60952	0	0	0	5.36948	0	0	0
RNU6-37P	4.69979	3.50832	0	0	0	0	0	0	0
RNU6-392P	0	7.43347	0	18.1599	0	0	0	0	0
RNU6-393P	42.2981	38.5915	0	28.5693	21.0932	15.6568	39.4986	0	7.89904
RNU6-39P	72.8468	105.25	0	57.1386	42.1864	46.9704	118.496	0	43.4447
RNU6-3P	0	3.50832	0	0	0	5.21894	0	0	0
RNU6-407P	2.41768	3.60952	0	0	0	0	13.546	0	0
RNU6-40P	11.7495	7.01664	0	11.4277	10.5466	5.21894	13.1662	0	3.94952
RNU6-414P	2.41768	0	0	0	0	0	0	0	0
RNU6-415P	5.18431	0	0	6.30292	0	0	0	0	0
RNU6-419P	0	0	0	9.70449	0	0	0	0	0
RNU6-424P	0	0	0	0	0	5.31834	0	0	0
RNU6-428P	4.69979	7.01664	0	0	0	5.21894	0	0	0
RNU6-42P	56.3975	42.0998	18.907	45.7109	42.1864	15.6568	26.3324	0	15.7981
RNU6-431P	23.499	49.1165	18.907	17.1416	31.6398	15.6568	26.3324	0	11.8486
RNU6-432P	11.5339	6.88789	18.5601	0	10.3531	20.4927	0	0	0
RNU6-433P	2.41768	3.60952	0	11.7574	21.7017	5.36948	0	0	8.1269
RNU6-435P	0	3.57514	0	0	0	0	0	0	0
RNU6-437P	0	0	0	6.43561	0	0	0	0	0
RNU6-439P	7.1162	0	0	0	10.6461	0	0	0	0
RNU6-43P	7.04969	3.50832	0	5.71386	0	0	0	0	0
RNU6-444P	4.65628	10.4275	0	11.3219	10.4489	0	26.0886	0	7.8259
RNU6-445P	2.3499	3.50832	0	0	0	0	0	0	0
RNU6-44P	4.69979	0	0	5.71386	0	0	0	0	0
RNU6-453P	0	0	0	7.19274	0	0	0	0	0
RNU6-456P	0	0	0	5.71386	0	0	0	0	0
RNU6-45P	2.3499	3.50832	0	0	0	5.21894	0	0	0
RNU6-461P	2.3499	0	0	0	0	0	0	0	0
RNU6-463P	4.69979	3.50832	0	5.71386	10.5466	0	0	0	3.94952
RNU6-468P	6.92034	0	0	5.60902	0	0	0	0	0
RNU6-46P	14.0994	28.0666	0	11.4277	31.6398	0	0	0	3.94952
